timestamp,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
1523828656.80120587,38466608,3,78271800,1997,17,0.67,39.8419737,-105.212534,1816.04,0.0670000016689,0.0,-0.0680000036955,1
1523828657.00101590,38666418,3,78272000,1997,17,0.67,39.8419738,-105.212534,1815.99,0.101000003517,0.0,-0.154000014067,1
1523828657.20108294,38866485,3,78272200,1997,17,0.67,39.8419738,-105.2125341,1815.98,0.10000000149,0.0,-0.133000001311,1
1523828657.40105891,39066461,3,78272400,1997,17,0.67,39.8419739,-105.2125339,1815.97,0.0270000007004,0.0,-0.042000003159,1
1523828657.60135794,39266760,3,78272600,1997,17,0.67,39.841974,-105.2125341,1815.97,0.0260000005364,0.0,-0.11400000751,1
1523828657.80099988,39466402,3,78272800,1997,17,0.67,39.8419742,-105.2125342,1815.93,0.0430000014603,0.0,-0.0440000034869,1
1523828658.00099277,39666395,3,78273000,1997,17,0.67,39.8419744,-105.2125342,1815.9,0.0400000028312,0.0,-0.0260000005364,1
1523828658.20109177,39866494,3,78273200,1997,17,0.67,39.8419746,-105.2125343,1815.88,0.0600000023842,0.0,-0.070000000298,1
1523828658.40138793,40066790,3,78273400,1997,17,0.67,39.8419747,-105.2125345,1815.88,0.0400000028312,0.0,-0.062000002712,1
1523828658.60107279,40266475,3,78273600,1997,17,0.67,39.8419749,-105.2125347,1815.89,0.0550000034273,0.0,-0.0730000063777,1
1523828658.80130577,40466708,3,78273800,1997,17,0.67,39.8419752,-105.2125347,1815.86,0.104000002146,0.0,0.0050000003539,1
1523828659.00116873,40666571,3,78274000,1997,17,0.67,39.8419753,-105.2125349,1815.84,0.0390000008047,0.0,-0.0610000044107,1
1523828659.20111084,40866513,3,78274200,1997,17,0.67,39.8419753,-105.2125352,1815.83,0.097000002861,0.0,0.00900000054389,1
1523828659.40120578,41066608,3,78274400,1997,17,0.67,39.8419754,-105.2125353,1815.78,0.0540000014007,0.0,0.0410000011325,1
1523828659.60104394,41266446,3,78274600,1997,17,0.67,39.8419754,-105.2125353,1815.78,0.0329999998212,0.0,0.00900000054389,1
1523828659.80105877,41466461,3,78274800,1997,17,0.67,39.8419753,-105.2125353,1815.82,0.0590000040829,0.0,-0.131000012159,1
1523828660.00110173,41666504,3,78275000,1997,17,0.67,39.8419752,-105.2125353,1815.87,0.0460000038147,0.0,-0.130000010133,1
1523828660.20137072,41866773,3,78275200,1997,17,0.67,39.8419753,-105.2125353,1815.87,0.0920000076294,0.0,-0.0570000037551,1
1523828660.40133691,42066739,3,78275400,1997,17,0.67,39.8419754,-105.2125352,1815.85,0.0860000029206,0.0,-0.0650000050664,1
1523828660.60109591,42266498,3,78275600,1997,17,0.67,39.8419756,-105.2125353,1815.85,0.01600000076,0.0,-0.0190000012517,1
1523828660.80088377,42466286,3,78275800,1997,17,0.67,39.8419756,-105.2125352,1815.83,0.0460000038147,0.0,0.0050000003539,1
1523828661.00096679,42666369,3,78276000,1997,17,0.67,39.8419757,-105.2125351,1815.81,0.10000000149,0.0,-0.0230000019073,1
1523828661.20098281,42866385,3,78276200,1997,17,0.67,39.8419757,-105.212535,1815.83,0.0810000002384,0.0,0.0530000030994,1
1523828661.40119076,43066593,3,78276400,1997,17,0.67,39.8419758,-105.2125351,1815.83,0.0400000028312,0.0,0.00800000037998,1
1523828661.60116482,43266567,3,78276600,1997,17,0.67,39.8419758,-105.2125351,1815.83,0.0890000015497,0.0,0.0320000015199,1
1523828661.80120587,43466608,3,78276800,1997,17,0.67,39.8419758,-105.2125351,1815.79,0.0430000014603,0.0,0.0500000007451,1
1523828662.00100684,43666409,3,78277000,1997,17,0.67,39.8419759,-105.2125352,1815.78,0.0360000021756,0.0,-0.00900000054389,1
1523828662.20131588,43866718,3,78277200,1997,17,0.67,39.8419759,-105.2125352,1815.8,0.0510000027716,0.0,-0.0240000002086,1
1523828662.40117073,44066573,3,78277400,1997,17,0.67,39.8419759,-105.2125353,1815.79,0.069000005722,0.0,0.0329999998212,1
1523828662.60107088,44266473,3,78277600,1997,17,0.67,39.8419757,-105.2125353,1815.8,0.102000005543,0.0,-0.0260000005364,1
1523828662.80101490,44466417,3,78277800,1997,17,0.67,39.8419756,-105.2125354,1815.8,0.0360000021756,0.0,-0.0790000036359,1
1523828663.00107980,44666482,3,78278000,1997,17,0.67,39.8419756,-105.2125357,1815.78,0.204000011086,0.0,0.0860000029206,1
1523828663.20092177,44866324,3,78278200,1997,17,0.67,39.8419757,-105.2125361,1815.76,0.146000012755,0.0,-0.015000000596,1
