timestamp,TimeUS,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1521997583.10216594,10587536,2.03,5.76,7.74,0.0252243988216,0.0140152405947,0.463394969702,0.0,0.0,0.0,8.43088245392,0.01,0.0,-0.15,0.0
1521997583.14168382,10627054,2.04,5.72,7.8,0.0191980674863,0.0100315334275,0.471252948046,0.0,0.0,0.0,8.44658756256,0.01,0.0,-0.16,0.0
1521997583.18224978,10667620,2.19,5.82,7.86,0.0321237966418,0.0220362823457,0.469675689936,0.0,0.0,0.0,8.46209716797,0.01,0.0,-0.16,0.0
1521997583.22212672,10707497,2.19,5.7,7.92,0.0327503606677,0.0143143814057,0.478064328432,0.0,0.0,0.0,8.47605514526,0.01,0.0,-0.17,0.0
1521997583.26126790,10746638,2.1,5.71,8.0,0.0112738003954,0.00882896967232,0.470245659351,0.0,0.0,0.0,8.49011802673,0.01,0.0,-0.17,0.0
1521997583.30251384,10787884,2.09,5.74,8.1,-0.00159899273422,0.0121646719053,0.467219382524,0.0,0.0,0.0,8.50205898285,0.01,0.0,-0.17,0.0
1521997583.34141994,10826790,2.15,5.76,8.16,0.00736167607829,0.0203819740564,0.481011658907,0.0,0.0,0.0,8.51404190063,0.01,0.0,-0.18,0.0
1521997583.38200879,10867379,2.2,5.76,8.21,0.031561370939,0.0185473896563,0.477391213179,0.0,0.0,0.0,8.52600193024,0.01,0.0,-0.18,0.0
1521997583.42228484,10907655,2.19,5.74,8.28,0.029422769323,0.0203866511583,0.488096833229,0.0,0.0,0.0,8.53976917267,0.02,0.0,-0.19,0.0
1521997583.46141982,10946790,2.16,5.72,8.35,0.0219947677106,0.0174562595785,0.482780247927,0.0,0.0,0.0,8.55274868011,0.02,0.0,-0.19,0.0
1521997583.50255084,10987921,2.19,5.73,8.41,0.0221990719438,0.0240440890193,0.485521793365,0.0,0.0,0.0,8.56458759308,0.02,0.0,-0.19,0.0
1521997583.54146981,11026840,2.25,5.71,8.46,0.0294047463685,0.0227615274489,0.488280177116,0.0,0.0,0.0,8.57699966431,0.02,0.0,-0.2,0.0
1521997583.58194280,11067313,2.22,5.71,8.52,0.0288321375847,0.0231029037386,0.487217158079,0.0,0.0,0.0,8.58840370178,0.02,0.0,-0.2,0.0
1521997583.62205386,11107424,2.19,5.72,8.59,0.0266519151628,0.0230781491846,0.484462678432,0.0,0.0,0.0,8.59578704834,0.02,0.0,-0.22,0.0
1521997583.66107488,11146445,2.29,5.72,8.63,0.0374173596501,0.0379895754158,0.485506564379,0.0,0.0,0.0,8.60411834717,0.02,0.0,-0.22,0.0
1521997583.70204186,11187412,2.37,5.71,8.64,0.0332463048398,0.0212723650038,0.477015554905,0.0,0.0,0.0,8.61048316956,0.02,0.0,-0.22,0.0
1521997583.74132681,11226697,2.25,5.71,8.73,0.0237748902291,0.025370888412,0.480086117983,0.0,0.0,0.0,8.6155538559,0.02,0.0,-0.23,0.0
1521997583.78170085,11267071,2.17,5.73,8.85,0.029125098139,0.0263880398124,0.476416319609,0.0,0.0,0.0,8.6213092804,0.02,0.0,-0.23,0.0
1521997583.82231784,11307688,2.27,5.72,8.89,0.0319892205298,0.0351517423987,0.472475528717,0.0,0.0,0.0,8.62464237213,0.02,0.0,-0.24,0.0
1521997583.86121988,11346590,2.35,5.71,8.92,0.0348205752671,0.0329443514347,0.471320152283,0.0,0.0,0.0,8.62967681885,0.02,0.0,-0.24,0.0
1521997583.90233278,11387703,2.29,5.71,9.0,0.0322828069329,0.0288717579097,0.468209058046,0.0,0.0,0.0,8.63146018982,0.02,0.0,-0.24,0.0
1521997583.94137573,11426746,2.23,5.71,9.09,0.0345654003322,0.0348697192967,0.46459788084,0.0,0.0,0.0,8.63230800629,0.02,0.0,-0.25,0.0
1521997583.98173094,11467101,2.29,5.71,9.14,0.045324165374,0.0321888849139,0.459371626377,0.0,0.0,0.0,8.63369369507,0.02,0.0,-0.25,0.0
1521997584.02253079,11507901,2.34,5.67,9.2,0.0346738211811,0.0391652025282,0.453913211823,0.0,0.0,0.0,8.63664054871,0.03,0.0,-0.26,0.0
1521997584.06148291,11546853,2.28,5.68,9.26,0.0282410755754,0.0333188474178,0.448309063911,0.0,0.0,0.0,8.63976764679,0.03,0.0,-0.26,0.0
1521997584.10224581,11587616,2.27,5.7,9.34,0.0272475369275,0.0329681932926,0.441136598587,0.0,0.0,0.0,8.64274120331,0.03,0.0,-0.26,0.0
1521997584.14160776,11626978,2.28,5.72,9.4,0.0339004062116,0.0427559986711,0.444521188736,0.0,0.0,0.0,8.64409351349,0.03,0.0,-0.27,0.0
1521997584.18203187,11667402,2.29,5.71,9.45,0.043158698827,0.0359406173229,0.437554091215,0.0,0.0,0.0,8.64681434631,0.03,0.0,-0.27,0.0
1521997584.22210288,11707473,2.3,5.71,9.5,0.0379846207798,0.0430700182915,0.436340302229,0.0,0.0,0.0,8.64770889282,0.03,-0.01,-0.28,0.0
1521997584.26122189,11746592,2.31,5.7,9.55,0.031944103539,0.038701929152,0.429872632027,0.0,0.0,0.0,8.6494808197,0.03,-0.01,-0.28,0.0
1521997584.30226088,11787631,2.36,5.7,9.58,0.0372866727412,0.0444697327912,0.432194471359,0.0,0.0,0.0,8.6509552002,0.03,-0.01,-0.28,0.0
