timestamp,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
1521997595.78140187,23266772,3,61610800,1994,15,0.66,39.8420482,-105.2124675,1806.94,0.070000000298,0.0,0.16400000453,1
1521997595.98134780,23466718,3,61611000,1994,15,0.66,39.842048,-105.2124674,1806.94,0.0490000024438,0.0,0.118000008166,1
1521997596.18137074,23666741,3,61611200,1994,15,0.66,39.8420477,-105.2124672,1806.96,0.188000008464,0.0,0.224000006914,1
1521997596.38170791,23867078,3,61611400,1994,15,0.66,39.8420476,-105.212467,1806.94,0.0410000011325,0.0,0.109000004828,1
1521997596.58140087,24066771,3,61611600,1994,15,0.66,39.8420476,-105.2124669,1806.97,0.0670000016689,0.0,0.0400000028312,1
1521997596.80206275,24287433,3,61611800,1994,15,0.66,39.8420478,-105.2124668,1806.98,0.070000000298,0.0,0.0540000014007,1
1521997596.98152375,24466894,3,61612000,1994,15,0.66,39.8420479,-105.2124669,1807.01,0.0730000063777,0.0,0.0180000010878,1
1521997597.18138981,24666760,3,61612200,1994,15,0.66,39.8420478,-105.212467,1807.01,0.0670000016689,0.0,0.042000003159,1
1521997597.38149381,24866864,3,61612400,1994,15,0.66,39.8420477,-105.2124669,1806.99,0.0110000008717,0.0,-0.0600000023842,1
1521997597.58150387,25066874,3,61612600,1994,14,0.71,39.8420475,-105.2124668,1806.97,0.162000000477,0.0,0.0659999996424,1
1521997597.78149486,25266865,3,61612800,1994,15,0.66,39.8420474,-105.2124665,1806.95,0.0250000003725,0.0,0.0010000000475,1
1521997597.98134184,25466712,3,61613000,1994,16,0.66,39.8420475,-105.2124663,1806.97,0.082000002265,0.0,0.0120000001043,1
1521997598.18155885,25666929,3,61613200,1994,16,0.66,39.8420475,-105.2124661,1807.0,0.0570000037551,0.0,0.108000002801,1
1521997598.38137293,25866743,3,61613400,1994,16,0.66,39.8420475,-105.2124659,1807.04,0.0740000009537,0.0,0.00200000009499,1
1521997598.58132887,26066699,3,61613600,1994,16,0.66,39.8420476,-105.2124659,1807.08,0.069000005722,0.0,0.0050000003539,1
1521997598.78125572,26266626,3,61613800,1994,16,0.66,39.8420475,-105.212466,1807.13,0.0240000002086,0.0,0.0410000011325,1
1521997598.98137689,26466747,3,61614000,1994,16,0.66,39.8420475,-105.2124658,1807.14,0.174000009894,0.0,0.0960000008345,1
1521997599.18135285,26666723,3,61614200,1994,16,0.66,39.8420474,-105.2124656,1807.18,0.0730000063777,0.0,0.035000000149,1
1521997599.38154483,26866915,3,61614400,1994,16,0.66,39.8420475,-105.2124654,1807.2,0.0560000017285,0.0,0.0800000056624,1
1521997599.58147192,27066842,3,61614600,1994,16,0.66,39.8420476,-105.212465,1807.19,0.0510000027716,0.0,0.0940000042319,1
1521997599.78141785,27266788,3,61614800,1994,16,0.66,39.8420478,-105.2124646,1807.25,0.0500000007451,0.0,-0.0380000025034,1
1521997599.98134089,27466711,3,61615000,1994,16,0.66,39.842048,-105.2124642,1807.26,0.0960000008345,0.0,-0.0130000002682,1
1521997600.18139887,27666769,3,61615200,1994,16,0.66,39.8420482,-105.2124641,1807.25,0.0400000028312,0.0,0.0380000025034,1
1521997600.38158274,27866953,3,61615400,1994,16,0.66,39.8420484,-105.2124639,1807.26,0.0329999998212,0.0,-0.00300000002608,1
1521997600.58145380,28066824,3,61615600,1994,16,0.66,39.8420486,-105.2124638,1807.27,0.0410000011325,0.0,-0.0290000010282,1
1521997600.78155684,28266927,3,61615800,1994,16,0.66,39.8420488,-105.2124638,1807.3,0.146999999881,0.0,0.0810000002384,1
1521997600.98166275,28467033,3,61616000,1994,16,0.66,39.842049,-105.212464,1807.28,0.0910000056028,0.0,0.0370000004768,1
1521997601.18131089,28666681,3,61616200,1994,16,0.66,39.842049,-105.212464,1807.26,0.118000008166,0.0,0.0880000069737,1
1521997601.38137078,28866741,3,61616400,1994,16,0.66,39.8420492,-105.212464,1807.24,0.0110000008717,0.0,0.122000008821,1
1521997601.58143878,29066809,3,61616600,1994,16,0.66,39.8420494,-105.2124643,1807.22,0.158000007272,0.0,0.047000002116,1
1521997601.78128076,29266651,3,61616800,1994,16,0.66,39.8420497,-105.2124645,1807.22,0.0930000022054,0.0,0.0960000008345,1
1521997601.98138094,29466751,3,61617000,1994,16,0.66,39.8420499,-105.2124648,1807.28,0.0870000049472,0.0,-0.0270000007004,1
1521997602.18138790,29666758,3,61617200,1994,16,0.66,39.8420499,-105.2124649,1807.3,0.0770000070333,0.0,0.133000001311,1
1521997602.38141680,29866787,3,61617400,1994,16,0.66,39.8420499,-105.212465,1807.28,0.0490000024438,0.0,-0.0730000063777,1
1521997602.60207081,30087441,3,61617600,1994,15,0.66,39.8420501,-105.2124652,1807.32,0.0830000042915,0.0,0.11400000751,1
1521997602.78142190,30266792,3,61617800,1994,15,0.66,39.8420503,-105.2124654,1807.31,0.0490000024438,0.0,0.0520000010729,1
1521997602.98140979,30466780,3,61618000,1994,15,0.66,39.8420503,-105.2124653,1807.29,0.0600000023842,0.0,0.139000013471,1
1521997603.18150973,30666880,3,61618200,1994,16,0.66,39.8420505,-105.2124652,1807.32,0.031000001356,0.0,0.126000002027,1
1521997603.38153982,30866910,3,61618400,1994,16,0.66,39.8420508,-105.2124651,1807.28,0.0540000014007,0.0,0.0800000056624,1
1521997603.58156276,31066933,3,61618600,1994,16,0.66,39.842051,-105.2124651,1807.32,0.0810000002384,0.0,-0.0050000003539,1
1521997603.78156495,31266935,3,61618800,1994,16,0.66,39.8420511,-105.2124651,1807.33,0.0720000043511,0.0,0.110000006855,1
1521997603.98150682,31466877,3,61619000,1994,16,0.66,39.8420512,-105.212465,1807.35,0.0900000035763,0.0,-0.0630000010133,1
1521997604.18139791,31666768,3,61619200,1994,16,0.66,39.8420512,-105.2124649,1807.41,0.0450000017881,0.0,0.0,1
1521997604.38141179,31866782,3,61619400,1994,16,0.66,39.8420513,-105.2124651,1807.45,0.0640000030398,0.0,0.0570000037551,1
1521997604.58156586,32066936,3,61619600,1994,16,0.66,39.8420514,-105.2124653,1807.49,0.0480000004172,0.0,0.00300000002608,1
1521997604.78150892,32266879,3,61619800,1994,16,0.66,39.8420515,-105.2124653,1807.51,0.106000006199,0.0,0.0140000004321,1
1521997604.98129392,32466664,3,61620000,1994,16,0.66,39.8420516,-105.2124653,1807.55,0.0580000020564,0.0,0.0400000028312,1
1521997605.18144393,32666814,3,61620200,1994,16,0.66,39.8420518,-105.2124654,1807.6,0.11400000751,0.0,0.0520000010729,1
1521997605.38150692,32866877,3,61620400,1994,16,0.66,39.842052,-105.2124656,1807.69,0.0840000063181,0.0,-0.0110000008717,1
1521997605.58144879,33066819,3,61620600,1994,16,0.66,39.8420521,-105.2124656,1807.71,0.0360000021756,0.0,0.0190000012517,1
1521997605.78142190,33266792,3,61620800,1994,16,0.66,39.8420522,-105.2124655,1807.77,0.0720000043511,0.0,0.0400000028312,1
1521997605.98146391,33466834,3,61621000,1994,16,0.66,39.8420524,-105.2124654,1807.82,0.0670000016689,0.0,-0.106000006199,1
1521997606.18163490,33667005,3,61621200,1994,16,0.66,39.8420524,-105.2124654,1807.8,0.0780000016093,0.0,0.0190000012517,1
1521997606.38150191,33866872,3,61621400,1994,16,0.66,39.8420525,-105.2124653,1807.81,0.0630000010133,0.0,-0.0210000015795,1
1521997606.60200596,34087376,3,61621600,1994,16,0.66,39.8420527,-105.2124654,1807.82,0.0940000042319,0.0,0.0120000001043,1
1521997606.78139281,34266763,3,61621800,1994,16,0.66,39.8420528,-105.2124655,1807.85,0.035000000149,0.0,-0.035000000149,1
1521997606.98142290,34466793,3,61622000,1994,16,0.66,39.8420529,-105.2124655,1807.9,0.0790000036359,0.0,-0.146000012755,1
1521997607.18151593,34666886,3,61622200,1994,16,0.66,39.8420531,-105.2124657,1807.95,0.104000002146,0.0,-0.0670000016689,1
1521997607.38145876,34866829,3,61622400,1994,16,0.66,39.8420533,-105.2124661,1808.01,0.119000002742,0.0,-0.0380000025034,1
1521997607.58147883,35066849,3,61622600,1994,16,0.66,39.8420535,-105.2124664,1808.02,0.0510000027716,0.0,-0.00400000018999,1
1521997607.78144574,35266816,3,61622800,1994,16,0.66,39.8420537,-105.2124663,1808.03,0.168000012636,0.0,-0.0370000004768,1
1521997607.98145080,35466821,3,61623000,1994,16,0.66,39.842054,-105.212466,1808.05,0.0830000042915,0.0,-0.035000000149,1
1521997608.18160176,35666972,3,61623200,1994,16,0.66,39.8420545,-105.2124659,1808.09,0.134000003338,0.0,-0.0530000030994,1
1521997608.38140583,35866776,3,61623400,1994,16,0.66,39.8420553,-105.2124658,1808.12,0.635000050068,0.0,-0.0730000063777,1
1521997608.58149886,36066869,3,61623600,1994,16,0.66,39.842057,-105.2124655,1808.17,1.0680000782,14.8839693069,0.0270000007004,1
1521997608.78143787,36266808,3,61623800,1994,16,0.66,39.8420592,-105.212465,1808.12,1.32100009918,15.9269294739,0.20000000298,1
1521997608.98144293,36466813,3,61624000,1994,16,0.66,39.8420617,-105.2124643,1808.12,1.40300011635,16.8072299957,0.222000017762,1
1521997609.18152595,36666896,3,61624200,1994,16,0.66,39.8420645,-105.2124634,1808.14,1.58900010586,16.8893795013,0.0950000062585,1
1521997609.38142776,36866798,3,61624400,1994,16,0.66,39.8420675,-105.2124621,1808.15,1.76700007915,21.6634292603,0.146000012755,1
1521997609.58164692,37067017,3,61624600,1994,16,0.66,39.8420707,-105.2124604,1808.18,1.77800011635,21.8917293549,0.236000016332,1
1521997609.78152275,37266893,3,61624800,1994,16,0.66,39.8420737,-105.2124587,1808.15,1.58000004292,24.4010696411,0.291000008583,1
1521997609.98151278,37466883,3,61625000,1994,16,0.66,39.8420763,-105.2124569,1808.13,1.52800011635,27.0871601105,0.362000018358,1
1521997610.18145490,37666825,3,61625200,1994,16,0.66,39.8420789,-105.2124552,1808.17,1.55400002003,28.5042800903,0.280000001192,1
1521997610.38138890,37866759,3,61625400,1994,16,0.66,39.8420814,-105.2124536,1808.13,1.29200005531,29.5186901093,0.358000010252,1
1521997610.58156991,38066940,3,61625600,1994,16,0.66,39.8420834,-105.2124521,1808.07,1.08000004292,31.2426795959,0.219000011683,1
1521997610.78138876,38266759,3,61625800,1994,16,0.66,39.8420851,-105.2124507,1808.04,0.915000021458,34.4075698853,0.325000017881,1
1521997610.98153281,38466903,3,61626000,1994,16,0.66,39.8420865,-105.2124494,1807.98,0.776000022888,38.3460693359,0.274000018835,1
1521997611.18139577,38666766,3,61626200,1994,16,0.66,39.8420877,-105.2124482,1807.96,0.665000021458,39.4007301331,0.160000011325,1
1521997611.38156796,38866938,3,61626400,1994,16,0.66,39.8420888,-105.2124475,1807.94,0.458000034094,39.4007301331,0.157000005245,1
1521997611.58139277,39066763,3,61626600,1994,16,0.66,39.8420895,-105.212447,1807.93,0.252000004053,39.4007301331,0.174000009894,1
1521997611.78153586,39266906,3,61626800,1994,16,0.66,39.8420901,-105.2124465,1807.88,0.126000002027,39.4007301331,0.112000003457,1
1521997611.98151875,39466889,3,61627000,1994,16,0.66,39.8420903,-105.2124461,1807.86,0.0870000049472,39.4007301331,0.126000002027,1
1521997612.18141389,39666784,3,61627200,1994,16,0.66,39.8420904,-105.2124461,1807.86,0.109000004828,39.4007301331,0.110000006855,1
1521997612.38163495,39867005,3,61627400,1994,16,0.66,39.8420905,-105.2124461,1807.85,0.113000005484,39.4007301331,-0.0370000004768,1
1521997612.58154178,40066912,3,61627600,1994,16,0.66,39.8420906,-105.2124461,1807.84,0.0540000014007,39.4007301331,-0.0200000014156,1
1521997612.78149080,40266861,3,61627800,1994,16,0.66,39.8420907,-105.2124461,1807.83,0.0510000027716,39.4007301331,-0.0440000034869,1
1521997612.98146296,40466833,3,61628000,1994,16,0.66,39.8420908,-105.2124459,1807.84,0.0890000015497,39.4007301331,0.01600000076,1
1521997613.18161178,40666982,3,61628200,1994,16,0.66,39.8420908,-105.2124457,1807.84,0.0130000002682,39.4007301331,-0.149000003934,1
1521997613.38136387,40866734,3,61628400,1994,16,0.66,39.8420907,-105.2124459,1807.85,0.118000008166,39.4007301331,-0.146999999881,1
1521997613.58138490,41066755,3,61628600,1994,16,0.66,39.8420906,-105.212446,1807.88,0.0280000008643,39.4007301331,-0.244000017643,1
1521997613.78162289,41266993,3,61628800,1994,16,0.66,39.8420905,-105.212446,1807.89,0.0680000036955,39.4007301331,-0.255000025034,1
1521997613.98140287,41466773,3,61629000,1994,16,0.66,39.8420904,-105.2124461,1807.91,0.0480000004172,39.4007301331,-0.16400000453,1
1521997614.18137693,41666747,3,61629200,1994,16,0.66,39.8420904,-105.2124462,1807.9,0.0340000018477,39.4007301331,-0.192000001669,1
1521997614.38151288,41866883,3,61629400,1994,16,0.66,39.8420904,-105.2124463,1807.9,0.0450000017881,39.4007301331,-0.263000011444,1
1521997614.58155274,42066923,3,61629600,1994,16,0.66,39.8420905,-105.2124464,1807.88,0.120000004768,39.4007301331,-0.210000008345,1
1521997614.78142285,42266793,3,61629800,1994,16,0.66,39.8420907,-105.2124465,1807.87,0.0500000007451,39.4007301331,-0.15000000596,1
1521997614.98134184,42466712,3,61630000,1994,16,0.66,39.8420909,-105.2124466,1807.83,0.0520000010729,39.4007301331,-0.0870000049472,1
1521997615.18151188,42666882,3,61630200,1994,16,0.66,39.842091,-105.2124467,1807.82,0.0440000034869,39.4007301331,-0.171000003815,1
1521997615.38149881,42866869,3,61630400,1994,16,0.66,39.8420912,-105.2124468,1807.8,0.0790000036359,39.4007301331,-0.134000003338,1
1521997615.58135581,43066726,3,61630600,1994,16,0.66,39.8420912,-105.212447,1807.82,0.069000005722,39.4007301331,-0.124000005424,1
1521997615.78140378,43266774,3,61630800,1994,16,0.66,39.8420913,-105.2124474,1807.87,0.0500000007451,39.4007301331,-0.177000001073,1
1521997615.98136878,43466739,3,61631000,1994,16,0.66,39.8420913,-105.2124477,1807.85,0.0510000027716,39.4007301331,-0.0410000011325,1
1521997616.18152189,43666892,3,61631200,1994,16,0.66,39.8420913,-105.2124478,1807.84,0.0329999998212,39.4007301331,-0.0990000069141,1
1521997616.38152885,43866899,3,61631400,1994,16,0.66,39.8420913,-105.2124478,1807.79,0.0900000035763,39.4007301331,-0.0010000000475,1
1521997616.58131194,44066682,3,61631600,1994,16,0.66,39.8420914,-105.2124478,1807.74,0.0260000005364,39.4007301331,-0.0380000025034,1
1521997616.78133774,44266708,3,61631800,1994,16,0.66,39.8420915,-105.2124479,1807.74,0.0940000042319,39.4007301331,-0.031000001356,1
1521997616.98139977,44466770,3,61632000,1994,16,0.66,39.8420915,-105.2124482,1807.7,0.0530000030994,39.4007301331,-0.0280000008643,1
1521997617.18160677,44666977,3,61632200,1994,16,0.66,39.8420916,-105.2124483,1807.69,0.0740000009537,39.4007301331,0.0200000014156,1
1521997617.38146591,44866836,3,61632400,1994,16,0.66,39.8420917,-105.2124483,1807.68,0.0260000005364,39.4007301331,-0.0260000005364,1
1521997617.58152390,45066894,3,61632600,1994,16,0.66,39.8420917,-105.2124485,1807.75,0.129000008106,39.4007301331,-0.154000014067,1
1521997617.78153777,45266908,3,61632800,1994,16,0.66,39.8420918,-105.2124487,1807.75,0.0100000007078,39.4007301331,-0.207000017166,1
1521997617.98158288,45466953,3,61633000,1994,16,0.66,39.8420918,-105.2124489,1807.74,0.0130000002682,39.4007301331,-0.104000002146,1
1521997618.18136191,45666732,3,61633200,1994,16,0.66,39.8420917,-105.2124489,1807.73,0.134000003338,39.4007301331,-0.107000008225,1
1521997618.38136888,45866739,3,61633400,1994,16,0.66,39.8420917,-105.2124489,1807.7,0.0250000003725,39.4007301331,-0.00700000021607,1
1521997618.58132672,46066697,3,61633600,1994,16,0.66,39.8420917,-105.2124489,1807.68,0.102000005543,39.4007301331,-0.0230000019073,1
1521997618.78154492,46266915,3,61633800,1994,16,0.66,39.8420917,-105.2124489,1807.7,0.0550000034273,39.4007301331,-0.0490000024438,1
1521997618.98148584,46466856,3,61634000,1994,16,0.66,39.8420916,-105.212449,1807.67,0.0670000016689,39.4007301331,0.00800000037998,1
1521997619.18138981,46666760,3,61634200,1994,16,0.66,39.8420916,-105.2124491,1807.7,0.047000002116,39.4007301331,-0.0610000044107,1
1521997619.38132095,46866691,3,61634400,1994,16,0.66,39.8420917,-105.2124491,1807.64,0.0440000034869,39.4007301331,0.0370000004768,1
1521997619.58141875,47066789,3,61634600,1994,16,0.66,39.8420916,-105.212449,1807.6,0.0550000034273,39.4007301331,0.0290000010282,1
1521997619.78140283,47266773,3,61634800,1994,16,0.66,39.8420917,-105.212449,1807.53,0.0280000008643,39.4007301331,0.097000002861,1
1521997619.98137879,47466749,3,61635000,1994,16,0.66,39.8420918,-105.212449,1807.5,0.107000008225,39.4007301331,0.0360000021756,1
1521997620.18136096,47666731,3,61635200,1994,16,0.66,39.8420919,-105.2124491,1807.49,0.0610000044107,39.4007301331,-0.069000005722,1
1521997620.38131595,47866686,3,61635400,1994,16,0.66,39.8420919,-105.2124492,1807.48,0.0340000018477,39.4007301331,-0.035000000149,1
1521997620.58151174,48066882,3,61635600,1994,16,0.66,39.8420918,-105.2124493,1807.48,0.00600000005215,39.4007301331,-0.0170000009239,1
1521997620.78140783,48266778,3,61635800,1994,16,0.66,39.8420918,-105.2124494,1807.49,0.0490000024438,39.4007301331,-0.104000002146,1
